Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,pass_read,pass_math,pass_both,budget_per_student,spending_lvl,school_size
28543,Christina Smith,F,9th,Rodriguez High School,92,93,11,District,3999,2547363,1,1,1,637,3,Large
28544,Craig Riley,M,12th,Rodriguez High School,66,95,11,District,3999,2547363,0,1,0,637,3,Large
28545,Michelle Williams,F,11th,Rodriguez High School,86,73,11,District,3999,2547363,1,1,1,637,3,Large
28546,Brian Johnson,M,9th,Rodriguez High School,88,65,11,District,3999,2547363,1,0,0,637,3,Large
28547,Nicholas Ward,M,12th,Rodriguez High School,96,85,11,District,3999,2547363,1,1,1,637,3,Large
28548,Maria Willis,F,12th,Rodriguez High School,84,92,11,District,3999,2547363,1,1,1,637,3,Large
28549,Jasmine Walsh,F,9th,Rodriguez High School,98,78,11,District,3999,2547363,1,1,1,637,3,Large
28550,Michael Evans,M,9th,Rodriguez High School,75,92,11,District,3999,2547363,1,1,1,637,3,Large
28551,Amy Williams,F,11th,Rodriguez High School,85,62,11,District,3999,2547363,1,0,0,637,3,Large
28552,Tina Murillo,F,10th,Rodriguez High School,68,90,11,District,3999,2547363,0,1,0,637,3,Large
28553,Casey Jackson,F,9th,Rodriguez High School,84,67,11,District,3999,2547363,1,0,0,637,3,Large
28554,Alexander Davis,M,11th,Rodriguez High School,91,78,11,District,3999,2547363,1,1,1,637,3,Large
28555,David Allen,M,10th,Rodriguez High School,91,61,11,District,3999,2547363,1,0,0,637,3,Large
28556,Casey Adams,M,11th,Rodriguez High School,84,75,11,District,3999,2547363,1,1,1,637,3,Large
28557,Alexis Martinez,F,9th,Rodriguez High School,95,79,11,District,3999,2547363,1,1,1,637,3,Large
28558,Justin Sexton,M,9th,Rodriguez High School,74,73,11,District,3999,2547363,1,1,1,637,3,Large
28559,Megan Lester,F,9th,Rodriguez High School,64,97,11,District,3999,2547363,0,1,0,637,3,Large
28560,Charles Wheeler,M,10th,Rodriguez High School,83,84,11,District,3999,2547363,1,1,1,637,3,Large
28561,Emily Burgess,F,9th,Rodriguez High School,75,55,11,District,3999,2547363,1,0,0,637,3,Large
28562,Michael Morgan,M,12th,Rodriguez High School,93,80,11,District,3999,2547363,1,1,1,637,3,Large
28563,Jessica Lloyd,F,9th,Rodriguez High School,76,57,11,District,3999,2547363,1,0,0,637,3,Large
28564,Leonard Brooks,M,11th,Rodriguez High School,94,63,11,District,3999,2547363,1,0,0,637,3,Large
28565,Sharon Baxter,F,11th,Rodriguez High School,98,89,11,District,3999,2547363,1,1,1,637,3,Large
28566,Ricardo Norris,M,9th,Rodriguez High School,80,74,11,District,3999,2547363,1,1,1,637,3,Large
28567,Kristy Jordan,F,11th,Rodriguez High School,95,77,11,District,3999,2547363,1,1,1,637,3,Large
28568,Anthony Ward,M,10th,Rodriguez High School,77,88,11,District,3999,2547363,1,1,1,637,3,Large
28569,Willie Butler,M,9th,Rodriguez High School,66,66,11,District,3999,2547363,0,0,0,637,3,Large
28570,Kayla Williamson,F,10th,Rodriguez High School,75,63,11,District,3999,2547363,1,0,0,637,3,Large
28571,Isaiah Thomas,M,11th,Rodriguez High School,70,84,11,District,3999,2547363,1,1,1,637,3,Large
28572,Dawn Anderson,F,11th,Rodriguez High School,63,98,11,District,3999,2547363,0,1,0,637,3,Large
28573,Stephen Henderson,M,12th,Rodriguez High School,91,71,11,District,3999,2547363,1,1,1,637,3,Large
28574,Jamie Gross,F,10th,Rodriguez High School,88,97,11,District,3999,2547363,1,1,1,637,3,Large
28575,Melanie Jacobson,F,10th,Rodriguez High School,74,70,11,District,3999,2547363,1,1,1,637,3,Large
28576,Jordan Barrett,F,10th,Rodriguez High School,78,64,11,District,3999,2547363,1,0,0,637,3,Large
28577,Allison Mays,F,11th,Rodriguez High School,85,61,11,District,3999,2547363,1,0,0,637,3,Large
28578,Brittany Carter,F,10th,Rodriguez High School,71,90,11,District,3999,2547363,1,1,1,637,3,Large
28579,Michael Holt,M,12th,Rodriguez High School,67,85,11,District,3999,2547363,0,1,0,637,3,Large
28580,Sean Terry,M,12th,Rodriguez High School,68,59,11,District,3999,2547363,0,0,0,637,3,Large
28581,Michael Faulkner,M,12th,Rodriguez High School,63,57,11,District,3999,2547363,0,0,0,637,3,Large
28582,Jordan Lindsey,M,10th,Rodriguez High School,74,94,11,District,3999,2547363,1,1,1,637,3,Large
28583,Tyler Gonzales,M,12th,Rodriguez High School,90,71,11,District,3999,2547363,1,1,1,637,3,Large
28584,Michelle Wright,F,11th,Rodriguez High School,68,76,11,District,3999,2547363,0,1,0,637,3,Large
28585,Frank Wood,M,10th,Rodriguez High School,76,92,11,District,3999,2547363,1,1,1,637,3,Large
28586,Lydia Jones,F,10th,Rodriguez High School,77,69,11,District,3999,2547363,1,0,0,637,3,Large
28587,Patricia Bruce,F,11th,Rodriguez High School,94,59,11,District,3999,2547363,1,0,0,637,3,Large
28588,Noah Contreras,M,10th,Rodriguez High School,69,93,11,District,3999,2547363,0,1,0,637,3,Large
28589,Alexis Craig,F,11th,Rodriguez High School,71,81,11,District,3999,2547363,1,1,1,637,3,Large
28590,John Moran,M,11th,Rodriguez High School,74,91,11,District,3999,2547363,1,1,1,637,3,Large
28591,Allison Rodriguez,F,9th,Rodriguez High School,82,84,11,District,3999,2547363,1,1,1,637,3,Large
28592,Harry Gordon,M,10th,Rodriguez High School,65,79,11,District,3999,2547363,0,1,0,637,3,Large
28593,Katherine Morrison,F,9th,Rodriguez High School,86,63,11,District,3999,2547363,1,0,0,637,3,Large
28594,Sharon Davis,F,11th,Rodriguez High School,94,89,11,District,3999,2547363,1,1,1,637,3,Large
28595,Gregory Meadows,M,9th,Rodriguez High School,73,72,11,District,3999,2547363,1,1,1,637,3,Large
28596,Justin Herrera,M,10th,Rodriguez High School,80,86,11,District,3999,2547363,1,1,1,637,3,Large
28597,Robert Jenkins,M,11th,Rodriguez High School,98,60,11,District,3999,2547363,1,0,0,637,3,Large
28598,Debbie Brock,F,10th,Rodriguez High School,76,64,11,District,3999,2547363,1,0,0,637,3,Large
28599,Courtney Davis,F,12th,Rodriguez High School,88,94,11,District,3999,2547363,1,1,1,637,3,Large
28600,William Mendoza,M,11th,Rodriguez High School,65,94,11,District,3999,2547363,0,1,0,637,3,Large
28601,Sonia Elliott,F,10th,Rodriguez High School,64,62,11,District,3999,2547363,0,0,0,637,3,Large
28602,Philip Rodriguez,M,10th,Rodriguez High School,82,63,11,District,3999,2547363,1,0,0,637,3,Large
28603,Douglas Hanna,M,9th,Rodriguez High School,91,68,11,District,3999,2547363,1,0,0,637,3,Large
28604,Michael Obrien,M,11th,Rodriguez High School,66,69,11,District,3999,2547363,0,0,0,637,3,Large
28605,Johnny Pineda,M,9th,Rodriguez High School,89,91,11,District,3999,2547363,1,1,1,637,3,Large
28606,Melissa Chang,F,10th,Rodriguez High School,65,74,11,District,3999,2547363,0,1,0,637,3,Large
28607,Samantha Wheeler,F,11th,Rodriguez High School,89,66,11,District,3999,2547363,1,0,0,637,3,Large
28608,Jennifer Walker,F,11th,Rodriguez High School,82,70,11,District,3999,2547363,1,1,1,637,3,Large
28609,April Soto,F,11th,Rodriguez High School,82,92,11,District,3999,2547363,1,1,1,637,3,Large
28610,Terry Flores,M,10th,Rodriguez High School,66,88,11,District,3999,2547363,0,1,0,637,3,Large
28611,Isaac Douglas,M,11th,Rodriguez High School,77,58,11,District,3999,2547363,1,0,0,637,3,Large
28612,Steven Dodson,M,12th,Rodriguez High School,86,81,11,District,3999,2547363,1,1,1,637,3,Large
28613,Penny Poole,F,12th,Rodriguez High School,67,75,11,District,3999,2547363,0,1,0,637,3,Large
28614,David Smith,M,9th,Rodriguez High School,74,75,11,District,3999,2547363,1,1,1,637,3,Large
28615,Christine Elliott,F,10th,Rodriguez High School,89,93,11,District,3999,2547363,1,1,1,637,3,Large
28616,Allison Smith,F,11th,Rodriguez High School,79,92,11,District,3999,2547363,1,1,1,637,3,Large
28617,Kayla Gutierrez,F,11th,Rodriguez High School,83,59,11,District,3999,2547363,1,0,0,637,3,Large
28618,Todd Nelson,M,10th,Rodriguez High School,95,56,11,District,3999,2547363,1,0,0,637,3,Large
28619,Mark Haney,M,10th,Rodriguez High School,85,84,11,District,3999,2547363,1,1,1,637,3,Large
28620,William Lloyd,M,9th,Rodriguez High School,66,94,11,District,3999,2547363,0,1,0,637,3,Large
28621,Jessica Cole,F,11th,Rodriguez High School,65,78,11,District,3999,2547363,0,1,0,637,3,Large
28622,Matthew Cameron,M,9th,Rodriguez High School,99,65,11,District,3999,2547363,1,0,0,637,3,Large
28623,Mary Herman,F,11th,Rodriguez High School,64,70,11,District,3999,2547363,0,1,0,637,3,Large
28624,Michael Robinson,M,11th,Rodriguez High School,94,55,11,District,3999,2547363,1,0,0,637,3,Large
28625,Kevin Mcmahon,M,10th,Rodriguez High School,84,68,11,District,3999,2547363,1,0,0,637,3,Large
28626,Jose Lee,M,12th,Rodriguez High School,73,55,11,District,3999,2547363,1,0,0,637,3,Large
28627,Danielle Goodwin,F,11th,Rodriguez High School,67,60,11,District,3999,2547363,0,0,0,637,3,Large
28628,John Santiago,M,12th,Rodriguez High School,99,56,11,District,3999,2547363,1,0,0,637,3,Large
28629,Ebony Horne,F,11th,Rodriguez High School,69,84,11,District,3999,2547363,0,1,0,637,3,Large
28630,Joseph Wolfe,M,10th,Rodriguez High School,86,90,11,District,3999,2547363,1,1,1,637,3,Large
28631,Jonathan Ellis,M,11th,Rodriguez High School,73,60,11,District,3999,2547363,1,0,0,637,3,Large
28632,Katherine Jones,F,9th,Rodriguez High School,86,88,11,District,3999,2547363,1,1,1,637,3,Large
28633,Denise Gonzalez,F,12th,Rodriguez High School,74,63,11,District,3999,2547363,1,0,0,637,3,Large
28634,James Scott,M,9th,Rodriguez High School,89,96,11,District,3999,2547363,1,1,1,637,3,Large
28635,Keith Morse,M,10th,Rodriguez High School,76,66,11,District,3999,2547363,1,0,0,637,3,Large
28636,Sue Hill,F,12th,Rodriguez High School,86,97,11,District,3999,2547363,1,1,1,637,3,Large
28637,Rachel Smith,F,12th,Rodriguez High School,65,96,11,District,3999,2547363,0,1,0,637,3,Large
28638,Diana Pitts,F,10th,Rodriguez High School,63,69,11,District,3999,2547363,0,0,0,637,3,Large
28639,Julie Vargas,F,11th,Rodriguez High School,68,77,11,District,3999,2547363,0,1,0,637,3,Large
28640,Adam Munoz,M,10th,Rodriguez High School,82,97,11,District,3999,2547363,1,1,1,637,3,Large
28641,Kathryn Morgan,F,9th,Rodriguez High School,98,70,11,District,3999,2547363,1,1,1,637,3,Large
28642,Sarah Jackson,F,12th,Rodriguez High School,77,58,11,District,3999,2547363,1,0,0,637,3,Large
28643,Catherine Harris,F,11th,Rodriguez High School,95,59,11,District,3999,2547363,1,0,0,637,3,Large
28644,Holly Howard,F,12th,Rodriguez High School,66,69,11,District,3999,2547363,0,0,0,637,3,Large
28645,Anne Jones,F,12th,Rodriguez High School,99,85,11,District,3999,2547363,1,1,1,637,3,Large
28646,Scott Caldwell,M,9th,Rodriguez High School,76,99,11,District,3999,2547363,1,1,1,637,3,Large
28647,Brianna Floyd,F,10th,Rodriguez High School,87,66,11,District,3999,2547363,1,0,0,637,3,Large
28648,Michael Green,M,12th,Rodriguez High School,74,72,11,District,3999,2547363,1,1,1,637,3,Large
28649,Mario Turner,M,11th,Rodriguez High School,76,64,11,District,3999,2547363,1,0,0,637,3,Large
28650,Dana Trujillo,F,9th,Rodriguez High School,96,88,11,District,3999,2547363,1,1,1,637,3,Large
28651,Aaron Ellis,M,9th,Rodriguez High School,65,82,11,District,3999,2547363,0,1,0,637,3,Large
28652,Stephen Vaughan,M,11th,Rodriguez High School,88,90,11,District,3999,2547363,1,1,1,637,3,Large
28653,Robert Gray,M,12th,Rodriguez High School,68,97,11,District,3999,2547363,0,1,0,637,3,Large
28654,Lawrence Nguyen,M,10th,Rodriguez High School,65,78,11,District,3999,2547363,0,1,0,637,3,Large
28655,Valerie Chung,F,11th,Rodriguez High School,67,97,11,District,3999,2547363,0,1,0,637,3,Large
28656,Pam Smith,F,12th,Rodriguez High School,65,80,11,District,3999,2547363,0,1,0,637,3,Large
28657,Daniel Hale,M,10th,Rodriguez High School,77,79,11,District,3999,2547363,1,1,1,637,3,Large
28658,Jeff White,M,10th,Rodriguez High School,78,89,11,District,3999,2547363,1,1,1,637,3,Large
28659,Manuel Gomez,M,10th,Rodriguez High School,80,61,11,District,3999,2547363,1,0,0,637,3,Large
28660,Susan James,F,11th,Rodriguez High School,89,76,11,District,3999,2547363,1,1,1,637,3,Large
28661,Gerald Nielsen,M,11th,Rodriguez High School,82,74,11,District,3999,2547363,1,1,1,637,3,Large
28662,Matthew Middleton,M,9th,Rodriguez High School,69,73,11,District,3999,2547363,0,1,0,637,3,Large
28663,Julia Hernandez,F,9th,Rodriguez High School,77,74,11,District,3999,2547363,1,1,1,637,3,Large
28664,William Terrell,M,10th,Rodriguez High School,96,56,11,District,3999,2547363,1,0,0,637,3,Large
28665,George George,M,12th,Rodriguez High School,83,57,11,District,3999,2547363,1,0,0,637,3,Large
28666,Daniel Johnson,M,12th,Rodriguez High School,92,90,11,District,3999,2547363,1,1,1,637,3,Large
28667,Shelly Thompson,F,10th,Rodriguez High School,97,58,11,District,3999,2547363,1,0,0,637,3,Large
28668,Stacey Holmes,F,10th,Rodriguez High School,78,87,11,District,3999,2547363,1,1,1,637,3,Large
28669,Douglas Ruiz,M,12th,Rodriguez High School,74,92,11,District,3999,2547363,1,1,1,637,3,Large
28670,Barbara Hodge,F,11th,Rodriguez High School,91,57,11,District,3999,2547363,1,0,0,637,3,Large
28671,Angela Clark,F,10th,Rodriguez High School,67,89,11,District,3999,2547363,0,1,0,637,3,Large
28672,Diane Stewart,F,11th,Rodriguez High School,77,75,11,District,3999,2547363,1,1,1,637,3,Large
28673,Joshua Edwards,M,12th,Rodriguez High School,86,70,11,District,3999,2547363,1,1,1,637,3,Large
28674,Amber Collins,F,9th,Rodriguez High School,98,62,11,District,3999,2547363,1,0,0,637,3,Large
28675,Catherine Steele,F,9th,Rodriguez High School,99,57,11,District,3999,2547363,1,0,0,637,3,Large
28676,Deborah Gonzalez,F,12th,Rodriguez High School,79,68,11,District,3999,2547363,1,0,0,637,3,Large
28677,Kelsey Hayes,F,9th,Rodriguez High School,71,79,11,District,3999,2547363,1,1,1,637,3,Large
28678,James Houston,M,10th,Rodriguez High School,89,64,11,District,3999,2547363,1,0,0,637,3,Large
28679,Jacqueline Andersen,F,12th,Rodriguez High School,67,94,11,District,3999,2547363,0,1,0,637,3,Large
28680,Amanda Brady,F,12th,Rodriguez High School,67,74,11,District,3999,2547363,0,1,0,637,3,Large
28681,James Cook,M,11th,Rodriguez High School,88,72,11,District,3999,2547363,1,1,1,637,3,Large
28682,Jeffrey Becker,M,9th,Rodriguez High School,74,71,11,District,3999,2547363,1,1,1,637,3,Large
28683,Jessica Morales,F,9th,Rodriguez High School,79,62,11,District,3999,2547363,1,0,0,637,3,Large
28684,Jamie Fleming,F,10th,Rodriguez High School,68,72,11,District,3999,2547363,0,1,0,637,3,Large
28685,Robert Holmes,M,11th,Rodriguez High School,72,56,11,District,3999,2547363,1,0,0,637,3,Large
28686,Felicia Wilkins,F,9th,Rodriguez High School,89,80,11,District,3999,2547363,1,1,1,637,3,Large
28687,Molly Jackson,F,12th,Rodriguez High School,90,80,11,District,3999,2547363,1,1,1,637,3,Large
28688,Bryan Banks,M,11th,Rodriguez High School,64,80,11,District,3999,2547363,0,1,0,637,3,Large
28689,Carrie Patton,F,10th,Rodriguez High School,86,85,11,District,3999,2547363,1,1,1,637,3,Large
28690,Jeffrey Walters,M,9th,Rodriguez High School,89,91,11,District,3999,2547363,1,1,1,637,3,Large
28691,Erika Lloyd,F,10th,Rodriguez High School,93,93,11,District,3999,2547363,1,1,1,637,3,Large
28692,Kim Lee,F,12th,Rodriguez High School,85,64,11,District,3999,2547363,1,0,0,637,3,Large
28693,Catherine Moore,F,11th,Rodriguez High School,91,96,11,District,3999,2547363,1,1,1,637,3,Large
28694,Gina Johnson,F,10th,Rodriguez High School,83,82,11,District,3999,2547363,1,1,1,637,3,Large
28695,Jason Duncan,M,9th,Rodriguez High School,83,66,11,District,3999,2547363,1,0,0,637,3,Large
28696,Kayla Woods,F,9th,Rodriguez High School,76,90,11,District,3999,2547363,1,1,1,637,3,Large
28697,Jacob Mosley,M,10th,Rodriguez High School,64,56,11,District,3999,2547363,0,0,0,637,3,Large
28698,Juan Lawson,M,12th,Rodriguez High School,72,66,11,District,3999,2547363,1,0,0,637,3,Large
28699,Luis Moreno,M,10th,Rodriguez High School,95,96,11,District,3999,2547363,1,1,1,637,3,Large
28700,Sara Peters,F,9th,Rodriguez High School,88,74,11,District,3999,2547363,1,1,1,637,3,Large
28701,Lori Payne,F,9th,Rodriguez High School,73,68,11,District,3999,2547363,1,0,0,637,3,Large
28702,John Bowman,M,10th,Rodriguez High School,85,90,11,District,3999,2547363,1,1,1,637,3,Large
28703,Jonathan Rubio,M,9th,Rodriguez High School,79,67,11,District,3999,2547363,1,0,0,637,3,Large
28704,Douglas Wilson,M,11th,Rodriguez High School,68,80,11,District,3999,2547363,0,1,0,637,3,Large
28705,Victoria Perez,F,9th,Rodriguez High School,81,68,11,District,3999,2547363,1,0,0,637,3,Large
28706,Anthony Peterson,M,10th,Rodriguez High School,76,73,11,District,3999,2547363,1,1,1,637,3,Large
28707,Laura Smith,F,10th,Rodriguez High School,88,98,11,District,3999,2547363,1,1,1,637,3,Large
28708,Ashlee Roy,F,9th,Rodriguez High School,67,94,11,District,3999,2547363,0,1,0,637,3,Large
28709,Ryan Gray,M,9th,Rodriguez High School,89,99,11,District,3999,2547363,1,1,1,637,3,Large
28710,Brandi Roth,F,11th,Rodriguez High School,87,64,11,District,3999,2547363,1,0,0,637,3,Large
28711,Walter Johnson,M,11th,Rodriguez High School,72,72,11,District,3999,2547363,1,1,1,637,3,Large
28712,Nicole Patterson,F,9th,Rodriguez High School,77,73,11,District,3999,2547363,1,1,1,637,3,Large
28713,Tracy Hayes,F,12th,Rodriguez High School,73,99,11,District,3999,2547363,1,1,1,637,3,Large
28714,Jennifer Reid,F,12th,Rodriguez High School,88,59,11,District,3999,2547363,1,0,0,637,3,Large
28715,Zachary Park,M,11th,Rodriguez High School,64,71,11,District,3999,2547363,0,1,0,637,3,Large
28716,Anne Nguyen,F,10th,Rodriguez High School,67,92,11,District,3999,2547363,0,1,0,637,3,Large
28717,Michael Jensen,M,9th,Rodriguez High School,68,85,11,District,3999,2547363,0,1,0,637,3,Large
28718,Dylan Atkins,M,10th,Rodriguez High School,81,79,11,District,3999,2547363,1,1,1,637,3,Large
28719,Gary Ramos,M,9th,Rodriguez High School,65,79,11,District,3999,2547363,0,1,0,637,3,Large
28720,Gary Patrick,M,10th,Rodriguez High School,82,59,11,District,3999,2547363,1,0,0,637,3,Large
28721,Eric Tyler,M,11th,Rodriguez High School,90,99,11,District,3999,2547363,1,1,1,637,3,Large
28722,Marcus Goodman,M,9th,Rodriguez High School,90,60,11,District,3999,2547363,1,0,0,637,3,Large
28723,Tamara Simmons,F,11th,Rodriguez High School,89,89,11,District,3999,2547363,1,1,1,637,3,Large
28724,William Pratt,M,12th,Rodriguez High School,97,55,11,District,3999,2547363,1,0,0,637,3,Large
28725,Jessica Jenkins,F,10th,Rodriguez High School,78,57,11,District,3999,2547363,1,0,0,637,3,Large
28726,Daniel Moyer,M,10th,Rodriguez High School,83,91,11,District,3999,2547363,1,1,1,637,3,Large
28727,Darren Williams,M,10th,Rodriguez High School,87,78,11,District,3999,2547363,1,1,1,637,3,Large
28728,Debra Reese,F,11th,Rodriguez High School,75,64,11,District,3999,2547363,1,0,0,637,3,Large
28729,Dominique Huff,F,9th,Rodriguez High School,93,96,11,District,3999,2547363,1,1,1,637,3,Large
28730,Daniel Knight,M,9th,Rodriguez High School,66,98,11,District,3999,2547363,0,1,0,637,3,Large
28731,Erin Sherman,F,10th,Rodriguez High School,99,86,11,District,3999,2547363,1,1,1,637,3,Large
28732,Lee Cruz,M,10th,Rodriguez High School,79,74,11,District,3999,2547363,1,1,1,637,3,Large
28733,Edward Petersen,M,11th,Rodriguez High School,68,69,11,District,3999,2547363,0,0,0,637,3,Large
28734,Jessica Schwartz,F,10th,Rodriguez High School,90,96,11,District,3999,2547363,1,1,1,637,3,Large
28735,Timothy Rowe,M,9th,Rodriguez High School,87,65,11,District,3999,2547363,1,0,0,637,3,Large
28736,Frederick Manning,M,11th,Rodriguez High School,93,96,11,District,3999,2547363,1,1,1,637,3,Large
28737,Sarah Hughes,F,12th,Rodriguez High School,83,91,11,District,3999,2547363,1,1,1,637,3,Large
28738,David Maddox,M,12th,Rodriguez High School,78,83,11,District,3999,2547363,1,1,1,637,3,Large
28739,Felicia Davis,F,9th,Rodriguez High School,90,64,11,District,3999,2547363,1,0,0,637,3,Large
28740,Catherine Lara,F,9th,Rodriguez High School,65,65,11,District,3999,2547363,0,0,0,637,3,Large
28741,Stephanie Walker,F,10th,Rodriguez High School,78,55,11,District,3999,2547363,1,0,0,637,3,Large
28742,Jorge Henderson,M,10th,Rodriguez High School,71,96,11,District,3999,2547363,1,1,1,637,3,Large
28743,Deborah Green,F,11th,Rodriguez High School,68,85,11,District,3999,2547363,0,1,0,637,3,Large
28744,Shelby Lara,F,9th,Rodriguez High School,90,58,11,District,3999,2547363,1,0,0,637,3,Large
28745,Jonathan Foster,M,12th,Rodriguez High School,63,98,11,District,3999,2547363,0,1,0,637,3,Large
28746,Timothy Patterson,M,11th,Rodriguez High School,64,95,11,District,3999,2547363,0,1,0,637,3,Large
28747,Scott Ortega,M,10th,Rodriguez High School,88,63,11,District,3999,2547363,1,0,0,637,3,Large
28748,Nathan Cortez,M,9th,Rodriguez High School,73,85,11,District,3999,2547363,1,1,1,637,3,Large
28749,Larry Barnes,M,10th,Rodriguez High School,73,55,11,District,3999,2547363,1,0,0,637,3,Large
28750,Tom Kelly,M,11th,Rodriguez High School,76,83,11,District,3999,2547363,1,1,1,637,3,Large
28751,Larry Cruz,M,9th,Rodriguez High School,74,76,11,District,3999,2547363,1,1,1,637,3,Large
28752,Garrett Tucker,M,10th,Rodriguez High School,64,87,11,District,3999,2547363,0,1,0,637,3,Large
28753,Terry Hunt,M,12th,Rodriguez High School,86,82,11,District,3999,2547363,1,1,1,637,3,Large
28754,Frederick Burgess,M,10th,Rodriguez High School,69,72,11,District,3999,2547363,0,1,0,637,3,Large
28755,Virginia Smith,F,9th,Rodriguez High School,68,66,11,District,3999,2547363,0,0,0,637,3,Large
28756,Brandon Reed,M,10th,Rodriguez High School,91,64,11,District,3999,2547363,1,0,0,637,3,Large
28757,Jessica Reyes,F,10th,Rodriguez High School,69,67,11,District,3999,2547363,0,0,0,637,3,Large
28758,Gloria Spence,F,10th,Rodriguez High School,87,66,11,District,3999,2547363,1,0,0,637,3,Large
28759,Michael Blankenship,M,12th,Rodriguez High School,93,89,11,District,3999,2547363,1,1,1,637,3,Large
28760,Blake Conley,M,12th,Rodriguez High School,86,65,11,District,3999,2547363,1,0,0,637,3,Large
28761,Valerie Mccormick,F,9th,Rodriguez High School,67,83,11,District,3999,2547363,0,1,0,637,3,Large
28762,Sarah Lewis,F,9th,Rodriguez High School,82,89,11,District,3999,2547363,1,1,1,637,3,Large
28763,Peter Mosley,M,9th,Rodriguez High School,89,98,11,District,3999,2547363,1,1,1,637,3,Large
28764,Jonathan Leonard,M,10th,Rodriguez High School,83,95,11,District,3999,2547363,1,1,1,637,3,Large
28765,Michael Martinez,M,10th,Rodriguez High School,94,71,11,District,3999,2547363,1,1,1,637,3,Large
28766,Robert Smith Jr.,M,11th,Rodriguez High School,70,89,11,District,3999,2547363,1,1,1,637,3,Large
28767,Kimberly Hardy,F,11th,Rodriguez High School,79,93,11,District,3999,2547363,1,1,1,637,3,Large
28768,Jessica Sullivan,F,10th,Rodriguez High School,94,63,11,District,3999,2547363,1,0,0,637,3,Large
28769,Christopher Robinson,M,9th,Rodriguez High School,99,98,11,District,3999,2547363,1,1,1,637,3,Large
28770,Jason Palmer,M,12th,Rodriguez High School,82,88,11,District,3999,2547363,1,1,1,637,3,Large
28771,Luis Valentine,M,10th,Rodriguez High School,92,67,11,District,3999,2547363,1,0,0,637,3,Large
28772,Curtis Johnson,M,9th,Rodriguez High School,72,86,11,District,3999,2547363,1,1,1,637,3,Large
28773,Matthew Wells,M,11th,Rodriguez High School,85,57,11,District,3999,2547363,1,0,0,637,3,Large
28774,Jennifer Obrien,F,11th,Rodriguez High School,99,70,11,District,3999,2547363,1,1,1,637,3,Large
28775,Nicholas Leon,M,11th,Rodriguez High School,75,93,11,District,3999,2547363,1,1,1,637,3,Large
28776,Michael Lam,M,9th,Rodriguez High School,77,64,11,District,3999,2547363,1,0,0,637,3,Large
28777,Kelly Stewart,F,9th,Rodriguez High School,97,95,11,District,3999,2547363,1,1,1,637,3,Large
28778,Crystal Anderson,F,9th,Rodriguez High School,76,64,11,District,3999,2547363,1,0,0,637,3,Large
28779,Jennifer Tate,F,12th,Rodriguez High School,70,65,11,District,3999,2547363,1,0,0,637,3,Large
28780,Jorge Mckinney,M,10th,Rodriguez High School,67,77,11,District,3999,2547363,0,1,0,637,3,Large
28781,David Beck Jr.,M,9th,Rodriguez High School,76,77,11,District,3999,2547363,1,1,1,637,3,Large
28782,Alexis Miller,F,12th,Rodriguez High School,97,69,11,District,3999,2547363,1,0,0,637,3,Large
28783,Stephanie Blevins,F,9th,Rodriguez High School,69,65,11,District,3999,2547363,0,0,0,637,3,Large
28784,Amber Richards,F,10th,Rodriguez High School,79,75,11,District,3999,2547363,1,1,1,637,3,Large
28785,Thomas Preston,M,11th,Rodriguez High School,88,85,11,District,3999,2547363,1,1,1,637,3,Large
28786,Lisa Barnes,F,12th,Rodriguez High School,66,89,11,District,3999,2547363,0,1,0,637,3,Large
28787,Angel Callahan,M,12th,Rodriguez High School,94,67,11,District,3999,2547363,1,0,0,637,3,Large
28788,Emily Meyers,F,10th,Rodriguez High School,78,64,11,District,3999,2547363,1,0,0,637,3,Large
28789,Tanya Brown,F,10th,Rodriguez High School,86,94,11,District,3999,2547363,1,1,1,637,3,Large
28790,Brian Bell,M,10th,Rodriguez High School,77,62,11,District,3999,2547363,1,0,0,637,3,Large
28791,Elizabeth Ortiz,F,10th,Rodriguez High School,98,94,11,District,3999,2547363,1,1,1,637,3,Large
28792,Erin Hernandez,F,10th,Rodriguez High School,65,83,11,District,3999,2547363,0,1,0,637,3,Large
28793,William Paul,M,9th,Rodriguez High School,95,67,11,District,3999,2547363,1,0,0,637,3,Large
28794,Edgar Hudson,M,10th,Rodriguez High School,70,83,11,District,3999,2547363,1,1,1,637,3,Large
28795,Jean Evans,F,9th,Rodriguez High School,74,82,11,District,3999,2547363,1,1,1,637,3,Large
28796,Ann Scott,F,12th,Rodriguez High School,65,73,11,District,3999,2547363,0,1,0,637,3,Large
28797,Alejandra Murray,F,11th,Rodriguez High School,79,96,11,District,3999,2547363,1,1,1,637,3,Large
28798,Veronica Martinez,F,10th,Rodriguez High School,75,79,11,District,3999,2547363,1,1,1,637,3,Large
28799,Melissa Palmer,F,12th,Rodriguez High School,85,92,11,District,3999,2547363,1,1,1,637,3,Large
28800,Kayla Valenzuela,F,9th,Rodriguez High School,69,90,11,District,3999,2547363,0,1,0,637,3,Large
28801,Dana Bennett,F,10th,Rodriguez High School,85,99,11,District,3999,2547363,1,1,1,637,3,Large
28802,Amber Morrow,F,10th,Rodriguez High School,92,85,11,District,3999,2547363,1,1,1,637,3,Large
28803,Jonathan Nguyen,M,10th,Rodriguez High School,64,55,11,District,3999,2547363,0,0,0,637,3,Large
